filename,width,height,class,xmin,ymin,xmax,ymax
mixed1262.jpg,300,300,book,21,23,215,245
mixed1045.jpg,300,300,book,182,88,233,176
mixed1045.jpg,300,300,book,93,143,152,213
mixed1045.jpg,300,300,cent,25,122,52,177
mixed1045.jpg,300,300,cent,158,99,179,155
mixed1045.jpg,300,300,water_bottle,74,56,107,159
mixed907.jpg,300,300,book,16,9,287,244
purfume18.jpg,300,300,cent,159,57,265,285
mixed699.jpg,300,300,book,76,14,247,162
mixed699.jpg,300,300,wallet,26,165,102,282
mixed699.jpg,300,300,wallet,152,168,272,300
mixed1001.jpg,300,300,book,36,26,264,267
mixed963.jpg,300,300,mug,94,116,247,227
mixed1126.jpg,300,300,book,55,104,252,206
mixed483.jpg,300,300,wallet,63,166,164,258
mixed483.jpg,300,300,wallet,160,134,262,217
mixed483.jpg,300,300,cent,70,21,122,133
mixed483.jpg,300,300,cent,160,14,200,128
mixed783.jpg,300,300,book,3,164,186,259
mixed783.jpg,300,300,book,184,89,297,188
mixed783.jpg,300,300,book,7,58,128,150
mixed882.jpg,300,300,book,26,44,211,214
mixed878.jpg,300,300,cent,19,135,84,259
mixed878.jpg,300,300,cent,84,120,120,212
mixed878.jpg,300,300,water_bottle,148,24,197,211
mixed878.jpg,300,300,water_bottle,226,19,279,236
mixed758.jpg,300,300,mug,75,104,195,194
purfume26.jpg,300,300,cent,160,59,242,258
mixed1329.jpg,300,300,cent,82,97,131,210
mixed1329.jpg,300,300,cent,175,53,236,165
purfume112.jpg,300,300,cent,12,69,115,241
mixed1068.jpg,300,300,water_bottle,40,88,86,172
mixed1068.jpg,300,300,book,100,132,192,184
mixed1068.jpg,300,300,cent,205,124,234,171
mixed1068.jpg,300,300,cent,183,106,202,148
mixed782.jpg,300,300,book,26,36,255,258
mixed1176.jpg,300,300,cent,43,36,132,233
mixed1176.jpg,300,300,cent,204,12,264,189
mixed1098.jpg,300,300,mug,2,115,64,184
mixed1098.jpg,300,300,mug,82,93,144,178
mixed1098.jpg,300,300,mug,172,41,224,107
mixed1098.jpg,300,300,mug,235,53,300,164
mixed1033.jpg,300,300,book,35,113,118,188
mixed1033.jpg,300,300,cent,141,86,175,154
mixed1033.jpg,300,300,cent,110,146,148,229
mixed1033.jpg,300,300,water_bottle,209,17,248,183
mixed217.jpg,300,300,book,38,21,243,233
mixed142.jpg,300,300,water_bottle,51,35,116,216
mixed142.jpg,300,300,water_bottle,140,21,186,189
mixed142.jpg,300,300,cent,169,184,224,283
mixed142.jpg,300,300,cent,228,121,274,206
mixed1119.jpg,300,300,water_bottle,11,54,65,193
mixed1119.jpg,300,300,cent,92,149,133,237
mixed1119.jpg,300,300,cent,138,118,163,185
mixed1119.jpg,300,300,water_bottle,211,57,260,244
mixed1383.jpg,300,300,cent,91,164,136,259
mixed1383.jpg,300,300,cent,131,104,164,167
mixed1383.jpg,300,300,water_bottle,196,42,234,202
mixed1383.jpg,300,300,book,20,130,108,206
mixed163.jpg,300,300,wallet,32,191,120,287
mixed163.jpg,300,300,wallet,42,82,126,152
mixed163.jpg,300,300,book,152,26,269,234
mixed1069.jpg,300,300,cent,47,80,139,299
mixed1069.jpg,300,300,cent,188,44,256,216
SmartPhone14.jpg,300,300,smartPhone,94,22,189,260
purfume71.jpg,300,300,cent,82,39,226,268
mixed1366.jpg,300,300,cent,124,3,199,217
mixed745.jpg,300,300,book,99,150,225,226
mixed745.jpg,300,300,water_bottle,27,81,92,185
mixed745.jpg,300,300,cent,242,158,293,217
mixed745.jpg,300,300,cent,234,125,268,173
mixed190.jpg,300,300,book,13,55,137,148
mixed190.jpg,300,300,book,21,175,206,256
mixed190.jpg,300,300,book,189,87,300,186
mixed113.jpg,300,300,water_bottle,7,83,101,212
mixed113.jpg,300,300,water_bottle,126,61,184,180
mixed113.jpg,300,300,wallet,180,180,266,224
mixed113.jpg,300,300,wallet,77,211,167,268
mixed113.jpg,300,300,book,183,94,298,154
purfume138.jpg,300,300,cent,7,2,297,297
mixed1183.jpg,300,300,mug,133,77,218,194
mixed1183.jpg,300,300,mug,30,66,106,153
mixed1183.jpg,300,300,cent,226,6,265,109
mixed442.jpg,300,300,cent,59,167,105,258
mixed442.jpg,300,300,cent,97,112,133,175
mixed442.jpg,300,300,book,170,98,270,251
mixed442.jpg,300,300,water_bottle,26,54,80,183
mixed828.jpg,300,300,water_bottle,1,75,91,226
mixed828.jpg,300,300,water_bottle,102,49,157,175
mixed828.jpg,300,300,wallet,162,162,253,204
mixed828.jpg,300,300,wallet,90,207,191,275
mixed828.jpg,300,300,book,184,94,297,133
mixed531.jpg,300,300,mug,29,82,125,196
mixed531.jpg,300,300,mug,151,80,236,199
mixed1203.jpg,300,300,mug,68,104,137,188
mixed1203.jpg,300,300,mug,169,90,265,201
mixed159.jpg,300,300,mug,65,112,166,228
mixed159.jpg,300,300,mug,214,112,274,189
purfume16.jpg,300,300,cent,102,94,202,219
mixed1036.jpg,300,300,book,13,19,229,224
mixed178.jpg,300,300,water_bottle,88,4,178,212
mixed823.jpg,300,300,book,29,159,201,256
mixed823.jpg,300,300,book,20,56,147,147
mixed823.jpg,300,300,book,208,84,300,184
mixed728.jpg,300,300,wallet,67,176,164,263
mixed728.jpg,300,300,wallet,169,143,275,238
mixed728.jpg,300,300,cent,82,24,132,129
mixed728.jpg,300,300,cent,172,29,214,140
mixed1041.jpg,300,300,wallet,40,160,116,266
mixed1041.jpg,300,300,wallet,166,164,288,298
mixed1041.jpg,300,300,book,94,9,259,154
SmartPhone22.jpg,300,300,smartPhone,117,19,183,273
mixed900.jpg,300,300,wallet,110,164,192,249
mixed900.jpg,300,300,wallet,182,110,251,170
mixed900.jpg,300,300,cent,83,49,129,134
mixed900.jpg,300,300,cent,158,15,193,103
mixed143.jpg,300,300,mug,49,79,129,176
mixed143.jpg,300,300,mug,174,72,262,194
SmartPhone77.jpg,300,300,smartPhone,116,40,184,277
mixed1184.jpg,300,300,cent,106,73,142,139
mixed1184.jpg,300,300,cent,92,167,135,246
mixed1184.jpg,300,300,book,192,93,266,211
mixed1184.jpg,300,300,water_bottle,15,13,89,157
purfume12.jpg,300,300,cent,187,61,292,254
purfume105.jpg,300,300,cent,81,24,216,274
mixed1280.jpg,300,300,book,4,67,96,158
mixed1280.jpg,300,300,book,136,89,250,196
mixed863.jpg,300,300,wallet,54,100,93,159
mixed863.jpg,300,300,cent,127,98,169,186
mixed863.jpg,300,300,cent,217,104,269,204
mixed863.jpg,300,300,mug,161,30,207,101
mixed863.jpg,300,300,mug,273,19,300,99
mixed1319.jpg,300,300,cent,31,2,116,168
mixed1319.jpg,300,300,wallet,152,116,294,290
mixed1364.jpg,300,300,mug,22,44,109,172
mixed1364.jpg,300,300,cent,202,11,293,275
mixed1052.jpg,300,300,cent,19,136,80,205
mixed1052.jpg,300,300,cent,105,104,139,161
mixed1052.jpg,300,300,water_bottle,179,63,255,221
purfume118.jpg,300,300,cent,165,81,244,254
mixed903.jpg,300,300,cent,47,78,111,214
mixed903.jpg,300,300,cent,178,62,218,211
mixed109.jpg,300,300,mug,124,75,237,215
mixed1145.jpg,300,300,book,18,46,242,260
mixed1233.jpg,300,300,water_bottle,9,62,74,185
mixed1233.jpg,300,300,water_bottle,126,62,174,183
mixed1233.jpg,300,300,cent,95,181,163,260
mixed1233.jpg,300,300,cent,218,153,281,224
mixed169.jpg,300,300,water_bottle,87,37,190,223
mixed189.jpg,300,300,cent,11,25,107,207
mixed189.jpg,300,300,mug,119,14,183,104
mixed189.jpg,300,300,cent,188,15,272,232
mixed1265.jpg,300,300,water_bottle,93,17,194,220
mixed928.jpg,300,300,book,49,52,261,269
mixed769.jpg,300,300,wallet,99,40,214,222
mixed1271.jpg,300,300,book,9,66,178,218
mixed1271.jpg,300,300,book,184,110,300,200
purfume110.jpg,300,300,cent,35,21,249,274
mixed802.jpg,300,300,book,35,25,265,254
